Date,Open,High,Low,Close,Volume,MA20,MA50
2025-01-14 00:00:00-05:00,28.440000534057617,31.209999084472656,28.3799991607666,30.40999984741211,1118800,,
2025-01-15 00:00:00-05:00,29.43000030517578,30.649999618530273,28.31999969482422,28.399999618530273,902300,,
2025-01-16 00:00:00-05:00,27.440000534057617,29.54400062561035,27.3700008392334,29.540000915527344,1040500,,
2025-01-17 00:00:00-05:00,28.299999237060547,28.709999084472656,27.3700008392334,27.739999771118164,1002900,,
2025-01-21 00:00:00-05:00,27.149999618530273,27.950000762939453,26.079999923706055,26.450000762939453,1164900,,
2025-01-22 00:00:00-05:00,25.030000686645508,25.3799991607666,23.889999389648438,24.149999618530273,1949700,,
2025-01-23 00:00:00-05:00,24.84000015258789,25.243999481201172,24.114999771118164,24.1299991607666,1420200,,
2025-01-24 00:00:00-05:00,23.790000915527344,25.8799991607666,23.56999969482422,25.6299991607666,2187200,,
2025-01-27 00:00:00-05:00,32.0,34.93000030517578,30.756000518798828,34.27000045776367,11505100,,
2025-01-28 00:00:00-05:00,32.40999984741211,35.59000015258789,28.260000228881836,28.260000228881836,11120400,,
2025-01-29 00:00:00-05:00,29.360000610351562,32.150001525878906,29.200000762939453,30.469999313354492,7211300,,
2025-01-30 00:00:00-05:00,30.8799991607666,33.33000183105469,29.969999313354492,30.0,5943500,,
2025-01-31 00:00:00-05:00,30.5,32.75,28.56999969482422,32.34000015258789,5110500,,
2025-02-03 00:00:00-05:00,35.22999954223633,36.150001525878906,33.1510009765625,34.15999984741211,5106500,,
2025-02-04 00:00:00-05:00,33.9900016784668,34.150001525878906,31.540000915527344,32.97999954223633,3278200,,
2025-02-05 00:00:00-05:00,31.280000686645508,31.850000381469727,29.510000228881836,29.510000228881836,4626000,,
2025-02-06 00:00:00-05:00,28.450000762939453,29.4060001373291,27.75,27.760000228881836,6183000,,
2025-02-07 00:00:00-05:00,27.600000381469727,28.229999542236328,27.08099937438965,27.239999771118164,6775500,,
2025-02-10 00:00:00-05:00,27.219999313354492,27.229999542236328,25.1200008392334,25.719999313354492,5450800,,
2025-02-11 00:00:00-05:00,26.104999542236328,26.690000534057617,25.389999389648438,25.989999771118164,3379400,28.75749988555908,
2025-02-12 00:00:00-05:00,27.190000534057617,27.48699951171875,26.239999771118164,26.68000030517578,2824700,28.570999908447266,
2025-02-13 00:00:00-05:00,26.540000915527344,26.618000030517578,24.510000228881836,25.010000228881836,4048200,28.401499938964843,
2025-02-14 00:00:00-05:00,24.610000610351562,24.90999984741211,23.59000015258789,23.75,3669700,28.111999893188475,
2025-02-18 00:00:00-05:00,22.90999984741211,24.020000457763672,22.15999984741211,23.520000457763672,4312700,27.90099992752075,
2025-02-19 00:00:00-05:00,23.540000915527344,24.274999618530273,22.878999710083008,23.56999969482422,4528100,27.75699987411499,
2025-02-20 00:00:00-05:00,23.329999923706055,24.417999267578125,23.15999984741211,23.299999237060547,2680300,27.714499855041502,
2025-02-21 00:00:00-05:00,23.329999923706055,25.325000762939453,22.860000610351562,25.280000686645508,3629700,27.77199993133545,
2025-02-24 00:00:00-05:00,24.329999923706055,26.850000381469727,23.670000076293945,26.829999923706055,5892600,27.83199996948242,
2025-02-25 00:00:00-05:00,26.895000457763672,29.15999984741211,26.81999969482422,28.270000457763672,6364300,27.53199996948242,
2025-02-26 00:00:00-05:00,26.81999969482422,27.469999313354492,25.139999389648438,26.1200008392334,6453900,27.425,
2025-02-27 00:00:00-05:00,24.719999313354492,30.709999084472656,24.719999313354492,30.649999618530273,9437300,27.43400001525879,
2025-02-28 00:00:00-05:00,31.760000228881836,32.599998474121094,28.218000411987305,28.3799991607666,8512900,27.35299997329712,
2025-03-03 00:00:00-05:00,28.860000610351562,33.97999954223633,28.839000701904297,33.2400016784668,6015700,27.398000049591065,
2025-03-04 00:00:00-05:00,35.20000076293945,35.47999954223633,30.1299991607666,32.06999969482422,10876300,27.29350004196167,
2025-03-05 00:00:00-05:00,31.18000030517578,32.88999938964844,30.829999923706055,31.239999771118164,4532400,27.20650005340576,
2025-03-06 00:00:00-05:00,33.40999984741211,35.119998931884766,32.38999938964844,34.93000030517578,4423400,27.47750005722046,
2025-03-07 00:00:00-05:00,34.619998931884766,36.84000015258789,33.150001525878906,33.61000061035156,4330100,27.770000076293947,
2025-03-10 00:00:00-04:00,35.27000045776367,37.95899963378906,34.20000076293945,37.040000915527344,5604200,28.260000133514403,
2025-03-11 00:00:00-04:00,37.04999923706055,38.58000183105469,33.43199920654297,35.880001068115234,4718000,28.768000221252443,
2025-03-12 00:00:00-04:00,32.349998474121094,33.130001068115234,30.600000381469727,31.229999542236328,4727700,29.03000020980835,
2025-03-13 00:00:00-04:00,30.59000015258789,32.290000915527344,30.190000534057617,31.260000228881836,4854200,29.25900020599365,
2025-03-14 00:00:00-04:00,29.739999771118164,29.920000076293945,27.959999084472656,28.149999618530273,4327500,29.416000175476075,
2025-03-17 00:00:00-04:00,27.510000228881836,29.719999313354492,27.510000228881836,29.049999237060547,3659400,29.6810001373291,
2025-03-18 00:00:00-04:00,29.770000457763672,31.469999313354492,29.299999237060547,30.969999313354492,4662600,30.05350008010864,
2025-03-19 00:00:00-04:00,30.049999237060547,30.920000076293945,28.34000015258789,29.90999984741211,4680300,30.370500087738037,
2025-03-20 00:00:00-04:00,30.440000534057617,30.459999084472656,28.56999969482422,29.43000030517578,4566600,30.6770001411438,
2025-03-21 00:00:00-04:00,30.170000076293945,30.989999771118164,29.709999084472656,29.8700008392334,3040800,30.906500148773194,
2025-03-24 00:00:00-04:00,28.739999771118164,29.020000457763672,27.56999969482422,28.049999237060547,3436900,30.967500114440917,
2025-03-25 00:00:00-04:00,28.34000015258789,29.1200008392334,28.06800079345703,28.299999237060547,1957700,30.96900005340576,
2025-03-26 00:00:00-04:00,29.260000228881836,32.04999923706055,29.200000762939453,31.6200008392334,4380500,31.244000053405763,29.047200012207032
2025-03-27 00:00:00-04:00,32.91999816894531,33.279998779296875,31.200000762939453,32.84000015258789,4893400,31.353500080108642,29.09580001831055
2025-03-28 00:00:00-04:00,32.83000183105469,34.25600051879883,32.06999969482422,33.939998626708984,3766500,31.631500053405762,29.206599998474122
2025-03-31 00:00:00-04:00,36.77000045776367,37.64899826049805,34.38199996948242,34.61000061035156,3497700,31.7,29.307999992370604
2025-04-01 00:00:00-04:00,34.650001525878906,35.94499969482422,33.56999969482422,33.599998474121094,3262700,31.776499938964843,29.425199966430664
2025-04-02 00:00:00-04:00,35.380001068115234,35.650001525878906,32.49100112915039,33.4900016784668,3057300,31.889000034332277,29.56599998474121
2025-04-03 00:00:00-04:00,37.59000015258789,38.75,36.349998474121094,38.619998931884766,3591700,32.07349996566772,29.8553999710083
2025-04-04 00:00:00-04:00,40.90999984741211,46.02000045776367,39.9900016784668,44.369998931884766,4444100,32.611499881744386,30.260199966430665
2025-04-07 00:00:00-04:00,50.939998626708984,51.6150016784668,37.34299850463867,41.220001220703125,5983300,32.820499897003174,30.572000007629395
2025-04-08 00:00:00-04:00,36.040000915527344,43.90999984741211,34.36199951171875,42.060001373291016,6692600,33.12949991226196,30.727800025939942
2025-04-09 00:00:00-04:00,40.15999984741211,41.11000061035156,25.8799991607666,26.579999923706055,8812400,32.89699993133545,30.694200019836426
2025-04-10 00:00:00-04:00,28.809999465942383,31.739999771118164,28.100000381469727,29.559999465942383,5278900,32.81199989318848,30.676000022888182
2025-04-11 00:00:00-04:00,29.049999237060547,29.700000762939453,27.5,27.899999618530273,4228000,32.799499893188475,30.63400001525879
2025-04-14 00:00:00-04:00,26.170000076293945,28.729999542236328,26.131999969482422,27.90999984741211,2960500,32.742499923706056,30.545400009155273
2025-04-15 00:00:00-04:00,27.770000457763672,28.020000457763672,26.459999084472656,27.200000762939453,2884000,32.553999996185304,30.40620002746582
2025-04-16 00:00:00-04:00,30.920000076293945,32.849998474121094,29.815000534057617,30.920000076293945,6021600,32.6045000076294,30.365000038146974
2025-04-17 00:00:00-04:00,31.020000457763672,33.58000183105469,30.899999618530273,32.779998779296875,5376100,32.77199993133545,30.430400009155274
2025-04-21 00:00:00-04:00,34.540000915527344,36.900001525878906,34.130001068115234,35.79999923706055,3403500,33.068499851226804,30.59119998931885
2025-04-22 00:00:00-04:00,34.29999923706055,35.40999984741211,33.56999969482422,34.220001220703125,2742200,33.37699995040894,30.730800018310546
2025-04-23 00:00:00-04:00,30.290000915527344,32.060001373291016,30.149999618530273,31.709999084472656,3258500,33.54749994277954,30.85060001373291
2025-04-24 00:00:00-04:00,31.15999984741211,31.350000381469727,29.270000457763672,29.399999618530273,2877700,33.43649988174438,30.918800010681153
2025-04-25 00:00:00-04:00,29.09000015258789,29.700000762939453,26.30299949645996,26.81999969482422,3731100,33.1354998588562,30.92159999847412
2025-04-28 00:00:00-04:00,27.479999542236328,29.20599937438965,27.167999267578125,27.969999313354492,3076200,32.83699989318848,30.980799980163575
2025-04-29 00:00:00-04:00,28.489999771118164,28.549999237060547,27.200000762939453,27.829999923706055,2680100,32.497999858856204,31.062399978637696
2025-04-30 00:00:00-04:00,30.1299991607666,30.290000915527344,27.860000610351562,27.93000030517578,4169500,32.214499950408936,31.150599975585937
2025-05-01 00:00:00-04:00,25.6200008392334,26.59000015258789,24.773000717163086,26.479999542236328,6790500,31.863999843597412,31.20879997253418
